Date,Open,High,Low,Close,Adj Close,Volume
2023-01-11,258.223206,264.859283,255.697174,264.773987,264.773987,433283707
2023-01-12,266.496277,265.325897,259.373352,265.023071,265.023071,603968180
2023-01-13,265.022308,272.230377,264.543945,270.808929,270.808929,518004505
2023-01-14,270.796600,289.443909,270.686829,281.496735,281.496735,1002774330
2023-01-15,281.577515,281.978790,270.138275,279.107239,279.107239,520098993
2023-01-16,279.115875,282.892059,271.749115,276.045959,276.045959,555902884
2023-01-17,276.101227,280.502625,274.365509,277.886383,277.886383,490990329
2023-01-18,277.892792,282.676117,261.189514,265.784149,265.784149,781881774
2023-01-19,265.686371,272.369019,265.672424,272.167145,272.167145,398192884
2023-01-20,272.160980,280.436249,265.367950,280.392334,280.392334,615847231
2023-01-21,280.435822,284.642578,274.941437,275.122437,275.122437,694127572
2023-01-22,275.102173,286.282867,274.977600,278.936981,278.936981,526282867
2023-01-23,278.912933,282.233887,278.339874,281.014862,281.014862,478941038
2023-01-24,280.910767,296.790009,275.325073,276.046906,276.046906,815001667
2023-01-25,276.070618,286.974243,270.601410,281.392700,281.392700,611399728
2023-01-26,281.199280,283.389221,278.250244,279.864441,279.864441,496590718
2023-01-27,279.871704,285.040314,275.807831,283.422729,283.422729,446026579
2023-01-28,283.454041,287.926910,279.690430,281.668854,281.668854,399830747
2023-01-29,281.661469,294.559662,280.706543,291.886169,291.886169,611340853
2023-01-30,291.922211,294.481995,279.999207,283.002350,283.002350,581488781
2023-01-31,283.027863,288.867584,281.570129,287.607361,287.607361,448841476
2023-02-01,287.530121,290.538025,281.322693,288.275909,288.275909,559929081
2023-02-02,288.161133,302.612518,287.519165,296.523712,296.523712,833657271
2023-02-03,296.470123,305.951599,292.712982,307.498047,307.498047,797366379
2023-02-04,307.480469,308.980865,303.308289,305.804291,305.804291,407843719
2023-02-05,305.749878,311.570160,300.078827,303.884399,303.884399,614470411
2023-02-06,303.877441,308.413269,298.356506,302.564209,302.564209,486424559
2023-02-07,302.499176,310.893585,302.139069,310.538055,310.538055,486274042
2023-02-08,310.528229,311.926697,302.634155,306.184143,306.184143,480735903
2023-02-09,306.262146,307.001343,282.463837,284.894745,284.894745,724892089
2023-02-10,284.938354,288.300659,282.639313,286.246094,286.246094,461131208
2023-02-11,286.270203,291.104340,285.778290,290.607697,290.607697,326116360
2023-02-12,290.597961,299.275818,286.773163,293.076141,293.076141,487940820
2023-02-13,293.050079,295.302429,264.851288,274.418030,274.418030,1232427026
2023-02-14,274.413452,279.753113,270.469574,275.832275,275.832275,616827368
2023-02-15,275.855164,296.856812,274.196503,296.654083,296.654083,624342738
2023-02-16,296.636475,305.519592,285.500549,285.745239,285.745239,971663705
2023-02-17,285.725555,295.783691,284.691040,292.426483,292.426483,654670440
2023-02-18,292.433807,297.372620,292.354218,295.509613,295.509613,436601754
2023-02-19,295.450775,297.136780,291.365784,291.964142,291.964142,488988656
2023-02-20,292.050323,298.740662,289.798737,295.231140,295.231140,633187964
2023-02-21,295.251648,296.914551,291.051392,292.422394,292.422394,543926318
2023-02-22,292.432373,294.948914,286.235077,294.922272,294.922272,517822762
2023-02-23,294.945099,296.442047,288.657806,291.136627,291.136627,446189678
2023-02-24,291.066589,294.493622,284.431091,285.367981,285.367981,453414674
2023-02-25,285.411926,286.325653,281.129425,286.010468,286.010468,293689868
2023-02-26,285.995728,293.450623,284.668945,292.791412,292.791412,295940265
2023-02-27,292.780151,293.025543,283.813446,287.341858,287.341858,381550294
2023-02-28,287.341064,288.479095,284.144379,285.038116,285.038116,319262981
2023-03-01,285.071686,289.153595,282.519348,283.922760,283.922760,354285239
2023-03-02,283.930847,284.448456,279.851227,283.011200,283.011200,349597506
2023-03-03,283.040833,283.180420,270.826324,272.783722,272.783722,423119704
2023-03-04,272.790344,273.765442,269.340820,272.051697,272.051697,271763558
2023-03-05,272.067474,274.828766,270.951996,271.696716,271.696716,270661213
2023-03-06,271.701263,272.451447,266.945221,269.549164,269.549164,350123131
2023-03-07,269.493561,274.597839,268.405914,274.302460,274.302460,353777316
2023-03-08,274.287079,278.037201,270.825287,271.934998,271.934998,413935752
2023-03-09,272.009674,276.348267,257.795959,261.944733,261.944733,477674639
2023-03-10,272.009674,276.348267,257.795959,261.944733,261.944733,477674639
2023-03-11,261.970612,260.968048,250.773300,260.328857,260.328857,524352713
2023-03-12,260.343018,264.293121,255.508820,261.082489,261.082489,491827059
2023-03-13,261.066162,271.020813,259.839996,271.193329,271.193329,452252527
2023-03-14,271.254181,292.727814,268.214020,288.082855,288.082855,1046965591
2023-03-15,288.106934,298.185883,284.196045,288.411865,288.411865,807493235
2023-03-16,288.482086,292.362610,285.998840,290.241669,290.241669,564050385
2023-03-17,290.325317,313.761017,287.454834,310.787994,310.787994,1259876882
2023-03-18,310.811981,316.468140,308.179382,315.362427,315.362427,869195106
2023-03-19,315.324829,321.786896,306.984528,307.664825,307.664825,768847167
2023-03-20,307.670288,319.598175,307.670288,315.501251,315.501251,660899207
2023-03-21,315.522522,317.655762,310.569519,310.598877,310.598877,636526565
2023-03-22,310.685425,315.388885,307.129395,311.244110,311.244110,592777607
2023-03-23,311.230072,315.681213,292.308136,296.152802,296.152802,1178227294
2023-03-24,296.130524,304.764679,293.846588,304.425049,304.425049,505217738
2023-03-25,304.398346,304.780975,295.235626,299.133362,299.133362,434885378
2023-03-26,299.096710,301.586395,296.861328,299.424469,299.424469,407428158
2023-03-27,299.390564,305.832733,298.889587,305.154114,305.154114,337005007
2023-03-28,305.169403,305.820587,283.792114,287.747345,287.747345,607808331
2023-03-29,287.744995,290.350128,284.274170,289.005768,289.005768,441292843
2023-03-30,288.975281,294.924957,288.847260,289.448425,289.448425,445405518
2023-03-31,289.467651,293.373138,287.114838,290.310486,290.310486,544897770
2023-04-01,290.369965,293.650574,288.297913,291.732269,291.732269,385949009
2023-04-02,291.750488,293.011902,288.531281,290.055084,290.055084,426165918
2023-04-03,289.801819,290.948669,287.200592,290.595551,290.595551,409545651
2023-04-04,290.603943,290.647491,275.605316,282.908813,282.908813,643513237
2023-04-05,282.933990,286.540314,283.115631,283.817322,283.817322,525365331
2023-04-06,283.822845,288.566559,283.186340,288.047119,288.047119,543746433
2023-04-07,288.066193,288.838806,285.364624,286.135010,286.135010,486002179
2023-04-08,286.134399,286.624298,284.085541,282.550140,282.550140,434782469
2023-04-09,282.519012,284.399811,282.266876,282.536560,282.536560,419999056
2023-04-10,282.558685,287.499207,281.854279,286.694855,286.694855,426668927
2023-04-11,286.691071,292.903656,287.808533,292.903656,292.903656,520484868
2023-04-12,292.933533,305.698975,292.612732,295.664978,295.664978,821376097
2023-04-13,295.671356,296.348358,290.613312,290.026581,290.026581,581890544
2023-04-14,290.999268,294.378784,289.634888,294.018890,294.018890,619295861
2023-04-15,294.043884,303.146851,295.177368,296.459595,296.459595,848257303
2023-04-16,296.458527,302.607971,295.016937,300.299286,300.299286,658371606
